7588,34260,шира/ет,2,-,8,2,2,14,37,51
7589,34398,шопыр/зт,9,-,2,2,-,13,38,51
7590,34501,шпион/зт,1,-,1,3,-,5,46,51
7591,34586,шұлық/зт,26,-,9,4,1,40,11,51
7592,35847,электрмагниттік/сн,46,-,-,-,-,46,5,51
7593,142,автономды/сн,26,2,-,-,-,28,22,50
7594,625,айналма/зт,11,17,-,-,6,34,16,50
7595,712,айыптаушы/зт,2,1,3,-,-,6,44,50
7596,1252,алпауыт/сн,-,1,17,4,-,22,28,50
7597,1573,аңғал/сн,21,-,2,2,12,37,13,50
7598,1786,арандат/ет,5,6,1,6,-,18,32,50
7599,2228,астарла/ет,31,-,1,4,-,36,14,50
7600,2363,аталым/зт,1,-,-,2,-,3,47,50
7601,3012,әдеміле/сн,2,-,3,3,-,8,42,50
7602,3621,әуесқой/сн,6,1,1,12,-,20,30,50
7603,4815,берекелі/сн,18,-,-,7,1,26,24,50
7604,5227,борат/ет,27,-,4,1,5,37,13,50
7605,5295,ботаника/зт,45,-,2,-,-,47,3,50
7606,5692,бұлжытпай/үс,5,4,6,6,-,21,29,50
7607,6347,веб-сайт/зт,2,41,-,5,-,48,2,50
7608,6794,гимн/зт,29,1,5,11,-,46,4,50
7609,6944,гранит/зт,45,-,-,-,-,45,5,50
7610,7173,ғылыми-анықтамалық/сн,1,49,-,-,-,50,-,50
7611,7353,даңғыл/сн,22,-,1,8,-,31,19,50
7612,7466,дәйекті/сн,-,-,-,8,-,8,42,50
7613,7706,делін/ет,47,-,3,-,-,50,-,50
7614,8612,дыбыр/зт,-,-,1,-,-,1,49,50
7615,9392,ескертіл/ет,8,22,1,2,-,33,17,50
7616,9701,жазықты/сн,5,-,1,1,11,18,32,50
7617,9716,жайбарақат/үс,9,-,9,8,6,32,18,50
7618,9782,жайсаң/сн,18,1,2,9,1,31,19,50
7619,9920,жалғаулық/зт,38,2,-,-,-,40,10,50
7620,10131,жанкешті/сн,7,-,-,7,-,14,36,50
7621,10180,жанындай/сн,19,-,9,7,3,38,12,50
7622,10390,жарнамала/ет,6,-,1,8,2,17,33,50
7623,10450,жасақтал/ет,24,26,-,-,-,50,-,50
7624,10531,жатсын/ет,5,-,6,-,-,11,39,50
7625,10710,жегіз/ет,11,-,3,4,-,18,32,50
7626,11458,жұқтыр/ет,2,4,3,4,2,15,35,50
7627,11582,жұтыл/ет,19,1,1,7,2,30,20,50
7628,11734,жүріс-тұрыс/зт,32,-,9,8,-,49,1,50
7629,12053,зақымдан/ет,21,16,-,4,2,43,7,50
7630,13477,кебеже/зт,15,-,10,-,1,26,24,50
7631,13737,кемір/ет,15,-,10,3,1,29,21,50
7632,14336,коллоидтық/сн,50,-,-,-,-,50,-,50
7633,15354,курорт/зт,12,10,4,4,3,33,17,50
7634,15517,күмілжі/ет,11,-,6,6,2,25,25,50
7635,15729,кіп-кішкентай/сн,41,-,-,4,5,50,-,50
7636,16626,қап/од,2,-,15,3,13,33,17,50
7637,16910,қарлы/сн,36,8,4,2,-,50,-,50
7638,17095,қаталдық/зт,9,-,3,2,2,16,34,50
7639,18158,қуаңшылық/зт,34,2,-,1,-,37,13,50
7640,18688,құрғақшылық/зт,37,5,2,-,-,44,6,50
7641,19432,лашын/зт,30,-,10,1,2,43,7,50
7642,20029,масыл/зт,2,-,3,3,-,8,42,50
7643,20716,минус/зт,10,36,-,4,-,50,-,50
7644,20886,монополист/зт,4,1,-,3,-,8,42,50
7645,21078,мұзды/сн,29,-,-,1,-,30,20,50
7646,21359,мысқылда/ет,1,-,1,2,2,6,44,50
7647,21658,недәуір/үс,1,-,1,1,-,3,47,50
7648,22225,омоним/зт,14,-,-,-,-,14,36,50
7649,22591,отансүйгіш/сн,3,1,-,3,-,7,43,50
7650,22605,отаршылдық/зт,49,-,1,-,-,50,-,50
7651,23068,өршелен/ет,11,-,5,3,6,25,25,50
7652,23392,парламентаризм/зт,6,-,-,1,-,7,43,50
7653,24369,расымен/мд,1,-,-,13,2,16,34,50
7654,25436,сарказм/зт,26,-,-,5,-,31,19,50
7655,25483,сарыл/ет,10,-,7,6,4,27,23,50
7656,25926,сексеуіл/зт,27,1,1,3,-,32,18,50
7657,26676,сотқар/сн,7,-,6,3,16,32,18,50
7658,28202,тайқазан/зт,14,-,2,-,-,16,34,50
7659,28636,таңдандыр/ет,3,-,9,-,2,14,36,50
7660,28867,тартыс/ет,12,-,2,9,2,25,25,50
7661,29071,тәкаппарлық/зт,15,-,5,7,5,32,18,50
7662,29150,тәртіптілік/зт,44,4,1,1,-,50,-,50
7663,29297,тектік/зт,-,42,-,-,1,43,7,50
7664,30133,төл/сн,12,-,2,5,-,19,31,50
7665,31070,тық/ет,9,1,1,5,34,50,-,50
7666,32000,ұршық/зт,20,-,12,4,-,36,14,50
7667,32192,үзеңгі/зт,20,3,6,1,-,30,20,50
7668,32467,үркер/зт,11,-,2,18,-,31,19,50
7669,35507,іспеттес/сн,11,-,-,-,1,12,38,50
7670,36176,этнограф/зт,23,4,-,5,-,32,18,50
7671,36188,этнолингвистикалық/сн,11,-,-,-,-,11,39,50
7672,146,автономиялы/сн,-,-,-,-,-,-,49,49
7673,395,адымда/ет,9,-,9,7,-,25,24,49
7674,1092,алаң/сн,11,-,9,8,7,35,14,49
7675,1386,анализ/зт,24,1,-,1,9,35,14,49
7676,1419,анда/үс,24,-,3,2,9,38,11,49
7677,1513,антоним/зт,39,-,-,-,-,39,10,49
7678,2380,ататек/зт,27,-,3,4,-,34,15,49
7679,2784,аһ/од,5,-,26,3,4,38,11,49
7680,2953,аялы/сн,9,-,-,4,-,13,36,49
7681,3659,әшейін/үс,2,-,16,11,7,36,13,49
7682,4155,бар-жоғы/зт,9,9,1,19,-,38,11,49
7683,4318,басы-қасы/зт,8,-,-,14,-,22,27,49
7684,4415,башпай/зт,14,-,23,4,-,41,8,49
7685,4436,бәдік/зт,10,-,-,1,-,11,38,49
7686,4713,бек/үс,20,-,3,12,-,35,14,49
7687,4870,бет-аузы/зт,-,-,3,4,5,12,37,49
7688,5091,биікте/ет,42,-,-,-,7,49,-,49
7689,5332,бөкен/зт,22,-,-,15,-,37,12,49
7690,5733,бұрал/ет,20,-,7,5,2,34,15,49
7691,6702,гигиена/зт,19,4,-,-,2,25,24,49
7692,7339,данышпандық/зт,14,-,-,4,-,18,31,49
7693,7853,деректеме/зт,12,37,-,-,-,49,-,49
7694,8145,дисперстік/сн,49,-,-,-,-,49,-,49
7695,8315,донор/зт,24,16,-,-,1,41,8,49
7696,8449,дудар/сн,3,-,46,-,-,49,-,49
7697,8729,діт/зт,2,-,-,-,-,2,47,49
7698,8812,ез/ет,10,-,11,3,11,35,14,49
7699,8865,екіжүзділік/зт,19,-,-,6,1,26,23,49
7700,9136,ер-азамат/зт,20,-,-,3,1,24,25,49
7701,9151,ерегіс/ет,11,-,4,3,7,25,24,49
7702,9269,ертеңгілік/зт,37,-,6,-,-,43,6,49
7703,9741,жай-жапсар/зт,2,-,5,5,4,16,33,49
7704,10774,желбезек/зт,35,-,2,1,-,38,11,49
7705,11025,жетіген/зт,31,1,-,3,-,35,14,49
7706,11828,жылулық/зт,32,-,-,2,-,34,15,49
7707,12329,зорлан/ет,4,4,2,6,-,16,33,49
7708,13047,итше/үс,-,-,6,1,3,10,39,49
7709,13761,кенеп/зт,6,-,8,3,2,19,30,49
7710,13970,кесе-көлденең/үс,39,-,1,-,-,40,9,49
7711,14456,конверт/зт,16,6,2,3,2,29,20,49
7712,14548,континент/зт,34,2,-,1,3,40,9,49
7713,14690,космостық/сн,45,-,-,-,-,45,4,49
7714,14914,көлемдік/сн,36,13,-,-,-,49,-,49
7715,15341,куб/зт,38,-,-,-,7,45,4,49
7716,18300,құжатта/ет,-,47,-,-,-,47,2,49
7717,18627,құрақта/ет,47,-,2,-,-,49,-,49
7718,18692,құрғыр/ет,5,-,14,3,-,22,27,49
7719,19666,мазақта/ет,5,-,14,7,7,33,16,49
7720,19992,маршрут/зт,23,23,-,2,1,49,-,49
7721,20837,молшылық/зт,23,1,4,2,-,30,19,49
7722,21062,мұғалімдік/зт,12,-,1,7,-,20,29,49
7723,21422,міңгірле/ет,7,-,17,6,1,31,18,49
7724,21937,ой/ет,21,-,-,6,7,34,15,49
7725,22125,оқты/сн,8,-,3,9,14,34,15,49
7726,22127,оқтын-оқтын/үс,8,10,21,2,2,43,6,49
7727,22383,ор/ет,8,-,6,2,5,21,28,49
7728,22576,ось/зт,26,23,-,-,-,49,-,49
7729,22759,өзінше/үс,41,-,8,-,-,49,-,49
7730,22912,өндір/сн,-,-,1,-,-,1,48,49
7731,23198,өшпенділік/зт,6,1,3,5,-,15,34,49
7732,24364,растал/ет,1,35,-,1,-,37,12,49
7733,24546,ренессанс/зт,2,-,-,34,-,36,13,49
7734,24754,рубасы/зт,41,-,-,-,-,41,8,49
7735,25759,сәлде/зт,3,-,23,8,2,36,13,49
7736,26417,соғды/зт,39,-,-,-,-,39,10,49
7737,26774,сөйленіс/зт,-,-,-,-,-,-,49,49
7738,27271,сұңғақ/сн,13,-,3,3,-,19,30,49
7739,27824,сыңғырла/ет,-,-,12,5,-,17,32,49
7740,28690,таптал/ет,3,1,2,6,-,12,37,49
7741,28924,тасты/сн,1,3,-,-,-,4,45,49
7742,29041,тәбет/зт,26,-,11,2,2,41,8,49
7743,29219,тебіреніс/зт,7,-,-,6,-,13,36,49
7744,29499,тепкіз/ет,-,-,5,-,2,7,42,49
7745,30550,тұрала/ет,-,-,3,-,-,3,46,49
7746,30600,тұрыс/зт,10,1,8,3,7,29,20,49
7747,30616,тұспал/зт,28,2,3,1,2,36,13,49
7748,31140,тыңғылықты/сн,9,-,1,6,-,16,33,49
7749,31144,тыңдалым/зт,33,-,-,-,7,40,9,49
7750,31809,ұйымдық-құқықтық/сн,4,28,-,-,-,32,17,49
7751,32528,үтір/зт,11,8,-,-,-,19,30,49
7752,32961,фраза/зт,8,17,-,-,1,26,23,49
7753,33166,хикмет/зт,3,-,1,15,1,20,29,49
7754,33759,шап/ел,4,-,13,4,9,30,19,49
7755,34003,швед/зт,30,-,1,3,-,34,15,49
7756,34222,шиеленіс/ет,17,7,-,4,2,30,19,49
7757,34319,шоқай/зт,-,-,1,10,-,11,38,49
7758,34325,шоқпар/зт,11,-,12,3,4,30,19,49
7759,35444,іргелес/сн,8,-,2,-,-,10,39,49
7760,35453,іркіл/ет,8,-,2,-,-,10,39,49
7761,35951,эмоционалды/сн,8,2,-,-,-,10,39,49
7762,506,азын-аулақ/үс,10,-,2,9,-,21,27,48
7763,922,ақса/ет,8,-,-,5,-,13,35,48
7764,992,ақылдылық/зт,31,-,-,-,-,31,17,48
7765,2120,асар/зт,13,-,5,10,-,28,20,48
7766,2535,ауан/зт,-,-,-,-,-,-,48,48
7767,3339,әмірлік/зт,10,3,-,5,-,18,30,48
7768,3707,бағдарламалық/сн,12,36,-,-,-,48,-,48
7769,4406,бауырмалдық/зт,24,-,-,6,-,30,18,48
7770,4854,бесжылдық/зт,17,1,-,4,1,23,25,48
7771,4963,бизнес-кеңесші/зт,-,-,-,-,-,-,48,48
7772,5438,бу/ет,17,-,12,2,3,34,14,48
7773,5788,бұрынғыдай/сн,17,-,27,4,-,48,-,48
7774,5971,былайша/үс,8,5,10,24,1,48,-,48
7775,6196,бірлік-ынтымақ/зт,2,-,-,-,-,2,46,48
7776,6568,генетика/зт,40,-,-,-,-,40,8,48
7777,7748,демократияландыр/ет,4,11,-,3,-,18,30,48
7778,8135,дискурстық/сн,-,-,-,-,-,-,48,48
7779,8999,емдеу-сауықтыру/сн,1,1,-,-,-,2,46,48
7780,9513,еурокод/зт,-,1,-,-,-,1,47,48
7781,10878,жемтік/зт,18,-,6,3,1,28,20,48
7782,13698,кемежай/зт,1,27,18,-,-,46,2,48
7783,13732,кемшін/зт,4,-,-,11,2,17,31,48
7784,14543,контейнер/зт,16,3,-,2,1,22,26,48
7785,14884,көкшіл/сн,15,-,6,1,3,25,23,48
7786,15791,кісілік/сн,10,-,2,3,3,18,30,48
7787,16203,қақ/үс,20,-,9,5,2,36,12,48
7788,16641,қапер/зт,1,2,3,3,-,9,39,48
7789,16971,қаршадай/сн,13,-,4,3,-,20,28,48
7790,17239,қауырт/үс,19,-,15,1,1,36,12,48
7791,17494,қиямет/зт,2,-,5,6,4,17,31,48
7792,18253,құбылмалы/сн,19,-,1,4,1,25,23,48
7793,18262,құдағи/зт,10,-,-,5,4,19,29,48
7794,18907,қызу/сн,30,-,10,2,6,48,-,48
7795,19351,лай/зт,9,-,10,8,-,27,21,48
7796,19354,лайла/ет,12,-,17,6,-,35,13,48
7797,19371,лакмус/зт,48,-,-,-,-,48,-,48
7798,19460,лейтенант/зт,7,-,-,5,17,29,19,48
7799,19671,мазасыз/сн,7,-,26,4,1,38,10,48
7800,20191,мәрмәр/зт,30,-,5,4,4,43,5,48
7801,20350,мемлекетаралық/сн,1,4,-,9,-,14,34,48
7802,20429,мерейлі/сн,2,2,1,9,-,14,34,48
7803,21649,негіздеуші/зт,24,-,-,4,1,29,19,48
7804,22008,ойнақы/сн,26,-,-,1,10,37,11,48
7805,23657,перне/зт,13,-,2,7,1,23,25,48
7806,23762,пластмасса/зт,39,4,-,1,1,45,3,48
7807,24046,пролетар/зт,37,-,-,-,-,37,11,48
7808,24965,сайран/зт,14,-,19,14,1,48,-,48
7809,25372,сапта/ет,5,-,2,1,1,9,39,48
7810,25911,секем/зт,-,-,5,-,1,6,42,48
7811,26173,сес/зт,4,-,4,6,1,15,33,48
7812,26350,сияқтан/ет,8,-,9,4,-,21,27,48
7813,26810,спартакиада/зт,3,1,-,-,-,4,44,48
7814,27190,суықта/ет,6,-,3,5,-,14,34,48
7815,27306,сұраулы/сн,42,-,4,-,2,48,-,48
7816,27746,сымбатты/сн,46,-,1,1,-,48,-,48
7817,29596,теріл/ет,11,4,-,-,-,15,33,48
7818,29666,типтік/сн,1,42,-,5,-,48,-,48
7819,29829,тоқым/зт,18,9,8,-,-,35,13,48
7820,30100,төбелес/ет,-,-,8,1,9,18,30,48
7821,31093,тымақ/зт,30,-,4,12,1,47,1,48
7822,31221,тырп/ел,1,-,16,4,10,31,17,48
7823,31774,ұйтқы/ет,6,-,3,4,3,16,32,48
7824,31850,ұлан-ғайыр/сн,10,-,1,5,-,16,32,48
7825,32111,ұштағыш/зт,47,-,1,-,-,48,-,48
7826,32443,үңірей/ет,4,-,6,3,-,13,35,48
7827,33210,хлорлы/сн,48,-,-,-,-,48,-,48
7828,33231,хоккейші/зт,2,-,-,2,-,4,44,48
7829,33724,шанышқы/зт,29,-,14,1,2,46,2,48
7830,34252,шипа/зт,10,-,12,8,1,31,17,48
7831,35266,ысқыла/ет,10,-,24,-,-,34,14,48
7832,35349,іздеушілік/зт,7,4,6,3,-,20,28,48
7833,36257,янтарь/зт,7,-,26,-,15,48,-,48
7834,732,айырыс/ет,8,4,5,-,1,18,29,47
7835,1678,апиын/зт,21,-,1,6,-,28,19,47
7836,2529,ау/од,9,-,11,-,11,31,16,47
7837,3481,әрқайсысы/ес,-,42,-,5,-,47,-,47
7838,3712,бағдарлан/ет,12,17,-,-,-,29,18,47
7839,4148,барақ/сн,38,-,-,-,-,38,9,47
7840,4454,бәлем/од,-,-,-,-,-,-,47,47
7841,5571,бұзақылық/зт,3,2,2,6,4,17,30,47
7842,5752,бұрғыла/ет,11,5,-,7,2,25,22,47
7843,5804,бұта/ет,25,-,9,2,5,41,6,47
7844,6294,бюрократия/зт,38,-,-,3,1,42,5,47
7845,6332,вахта/зт,1,42,1,-,-,44,3,47
7846,7491,дәлелсіз/үс,16,4,-,10,-,30,17,47
7847,8400,дөрекі-дөкір/сн,-,-,-,-,-,-,47,47
7848,8573,дүрбелең/зт,7,-,1,7,1,16,31,47
7849,9066,ентік/ет,2,-,15,4,7,28,19,47
7850,9228,ермексаз/зт,46,-,-,-,-,46,1,47
7851,10255,жап-жасыл/сн,20,-,10,4,4,38,9,47
7852,10454,жасампаз/сн,18,-,1,4,-,23,24,47
7853,10837,желсіз/сн,34,-,1,-,1,36,11,47
7854,11193,жолай/үс,5,2,12,5,2,26,21,47
7855,11471,жұлдызша/зт,34,2,2,7,-,45,2,47
7856,12348,зұлмат/зт,-,-,1,14,2,17,30,47
7857,12354,зығыр/зт,31,-,2,3,3,39,8,47
7858,12732,инженерлік/сн,6,3,-,10,-,19,28,47
7859,12790,институционалдық/сн,3,-,-,9,-,12,35,47
7860,12823,интеллигенция/зт,5,-,-,12,-,17,30,47
7861,13262,картографиялық/сн,21,24,-,-,-,45,2,47
7862,13488,кебіс/зт,10,-,15,6,1,32,15,47
7863,13946,керік/зт,30,-,12,2,2,46,1,47
7864,13966,кесек/зт,25,-,2,3,-,30,17,47
7865,14033,кетпен/зт,17,1,11,-,4,33,14,47
7866,14609,концептуалды/сн,46,-,-,-,-,46,1,47
7867,14965,көмірсу/зт,43,-,-,1,-,44,3,47
7868,15305,кремний/зт,47,-,-,-,-,47,-,47
7869,16408,қамба/зт,27,1,7,5,-,40,7,47
7870,17195,қауесет/зт,4,-,18,5,1,28,19,47
7871,17203,қауқала/ет,-,-,-,-,-,-,47,47
7872,17361,қимыл-әрекет/зт,11,1,-,4,-,16,31,47
7873,17463,қиыршық/зт,28,1,5,-,-,34,13,47
7874,17519,қобалжы/ет,7,-,19,2,4,32,15,47
7875,17809,қонақжайлық/зт,41,-,-,6,-,47,-,47
7876,18156,қуаң/сн,15,1,22,1,-,39,8,47
7877,18365,құйыршық/зт,7,-,3,1,2,13,34,47
7878,18416,құлақшын/зт,21,-,20,1,1,43,4,47
7879,19230,қысаң/үс,2,-,-,-,-,2,45,47
7880,20276,мезолит/зт,47,-,-,-,-,47,-,47
7881,22065,ойыл/ет,15,-,7,12,-,34,13,47
7882,22598,отарла/ет,13,-,1,23,-,37,10,47
7883,22694,өз бетінше/үс,13,26,6,-,-,45,2,47
7884,23357,пара-пар/сн,10,-,4,8,-,22,25,47
7885,25551,сатыс/ет,12,16,4,7,-,39,8,47
7886,25841,себеп-салдар/зт,13,2,-,5,-,20,27,47
7887,26015,семинария/зт,39,-,-,3,-,42,5,47
7888,26074,сенімсіз/сн,19,-,6,3,2,30,17,47
7889,26618,сополимерлен/ет,47,-,-,-,-,47,-,47
7890,26733,сөзбе-сөз/үс,7,-,1,14,-,22,25,47
7891,26892,статус/зт,8,4,-,11,-,23,24,47
7892,27399,сүйкімсіз/сн,20,-,3,2,15,40,7,47
7893,27721,сылдырмақ/зт,28,-,14,3,2,47,-,47
7894,27863,сыр/ет,14,-,-,2,3,19,28,47
7895,27956,сілем/зт,29,1,4,1,-,35,12,47
7896,28033,сюжеттік/сн,27,4,-,1,-,32,15,47
7897,28529,тамылжы/ет,23,-,8,1,1,33,14,47
7898,29092,тәлім-тағылым/зт,47,-,-,-,-,47,-,47
7899,29487,теориялық/сн,-,27,-,19,1,47,-,47
7900,29733,тоғыт/ет,3,-,1,5,-,9,38,47
7901,29924,томпақ/сн,3,-,7,9,3,22,25,47
7902,30314,троллейбус/зт,26,-,17,4,-,47,-,47
7903,30824,түнер/ет,7,-,11,2,5,25,22,47
7904,30858,түп-түгел/ес,5,-,11,5,3,24,23,47
7905,31107,тындыр/ет,1,-,14,11,-,26,21,47
7906,31819,ұйыс/ет,-,-,4,15,-,19,28,47
7907,32254,үйлі/сн,4,-,-,-,5,9,38,47
7908,32363,үлкен-кіші/сн,40,-,2,3,-,45,2,47
7909,32965,фразеологизмдік/сн,19,-,-,1,-,20,27,47
7910,33534,шақ/сн,17,2,12,-,2,33,14,47
7911,34421,шоу/зт,1,-,-,10,17,28,19,47
7912,35484,іріткілік/зт,2,-,5,22,-,29,18,47
7913,35489,іс/ет,5,-,8,9,1,23,24,47
7914,35765,экспрессивті/сн,23,-,-,-,-,23,24,47
7915,36088,эпостық/сн,25,-,-,-,-,25,22,47
7916,36160,этимологиялық/сн,3,-,-,-,-,3,44,47
7917,728,айырылыс/ет,1,-,3,1,-,5,41,46
7918,1129,алауыз/сн,37,-,-,8,-,45,1,46
7919,1794,ара-тұра/үс,6,-,1,10,-,17,29,46
7920,2265,асфальт/зт,10,-,2,10,3,25,21,46
7921,2367,атамұра/зт,33,-,-,3,-,36,10,46
7922,2923,аяқасты/үс,5,-,-,10,-,15,31,46
7923,2943,аяқты/сн,19,-,-,18,9,46,-,46
7924,3572,әсіре/үс,1,1,-,2,2,6,40,46
7925,3814,бай-жарлы/зт,-,-,-,-,-,-,46,46
7926,3927,бақи/сн,5,-,5,4,15,29,17,46
7927,4012,балаң/сн,-,-,-,-,-,-,46,46
7928,4172,барлаушы/зт,13,3,-,7,-,23,23,46
7929,4245,басқарушылық/зт,19,4,-,4,-,27,19,46
7930,4405,бауырмал/сн,19,-,1,4,1,25,21,46
7931,4560,бейвербалды/зт,-,-,-,-,-,-,46,46
7932,6243,біріздендір/ет,6,11,-,-,-,17,29,46
7933,6981,грузин/зт,11,-,-,13,-,24,22,46
7934,7521,дәмхана/зт,7,-,-,5,8,20,26,46
7935,8472,душарлас/ет,-,-,1,-,-,1,45,46
7936,8591,дүркіре/ет,12,-,3,5,-,20,26,46
7937,8648,дың/зт,16,-,2,4,-,22,24,46
7938,8685,діндар/сн,10,-,2,5,1,18,28,46
7939,9001,емдік/сн,31,8,2,4,-,45,1,46
7940,9451,есірке/ет,1,-,8,11,3,23,23,46
7941,9484,етпетте/ет,1,2,5,4,-,12,34,46
7942,9853,жалақор/сн,2,-,1,-,1,4,42,46
7943,10092,жанартау/зт,33,-,-,3,1,37,9,46
7944,10120,жандыр/ет,15,-,3,6,11,35,11,46
7945,10365,жарқыл/зт,13,-,14,3,1,31,15,46
7946,10720,жеделхат/зт,2,11,5,8,-,26,20,46
7947,10881,жемшөп/зт,24,4,1,5,1,35,11,46
7948,10965,жерорта/зт,29,-,-,2,-,31,15,46
7949,11221,жолдастық/зт,9,-,2,11,2,24,22,46
7950,12313,зоопарк/зт,36,2,4,1,-,43,3,46
7951,13536,кезе/ет,11,-,5,1,3,20,26,46
7952,13676,келістір/ет,10,-,9,3,6,28,18,46
7953,14014,кесімді/сн,4,8,8,6,2,28,18,46
7954,14486,консалтинг/зт,-,-,-,-,-,-,46,46
7955,14721,көгал/зт,12,-,21,1,3,37,9,46
7956,15309,крест/зт,13,2,17,1,1,34,12,46
7957,16093,қайны/зт,6,-,9,4,9,28,18,46
7958,16395,қалыс/сн,5,8,1,4,1,19,27,46
7959,16435,қамсыз/сн,7,-,4,1,4,16,30,46
7960,16935,қарсақ/зт,16,-,-,3,21,40,6,46
7961,17242,қауыш/ет,1,-,2,2,8,13,33,46
7962,17822,қондыр/ет,28,3,4,11,-,46,-,46
7964,19329,қышы/ет,3,-,12,6,7,28,18,46
7965,19679,мазмұндал/ет,1,36,-,-,-,37,9,46
7966,20538,метонимия/зт,14,-,-,-,-,14,32,46
7967,20852,монархия/зт,25,-,-,-,-,25,21,46
7968,20908,монтажда/ет,31,5,1,2,2,41,5,46
7969,21256,мүсәпір/зт,10,-,7,5,4,26,20,46
7970,21298,мық/зт,-,-,6,-,-,6,40,46
7971,21688,немқұрайды/үс,-,-,-,-,1,1,45,46
7972,21800,нормалдық/сн,46,-,-,-,-,46,-,46
7973,21810,нотариат/зт,-,44,-,-,-,44,2,46
7974,22030,ойран/зт,2,-,5,8,3,18,28,46
7975,22395,орайлы/сн,2,-,-,1,-,3,43,46
7976,22669,ояу/сн,5,-,5,7,-,17,29,46
7977,23743,план/зт,33,3,-,-,2,38,8,46
7978,24615,ресурстық/сн,-,21,-,-,-,21,25,46
7979,26439,содыр/сн,-,-,2,6,5,13,33,46
7980,26869,стандартта/ет,2,8,-,-,-,10,36,46
7981,27372,сүйекті/сн,29,-,-,-,-,29,17,46
7982,27640,сызықтық/зт,40,-,-,-,-,40,6,46
7983,28321,тақыр/зт,12,-,7,5,1,25,21,46
7984,28364,талап-арыз/зт,-,1,-,-,4,5,41,46
7985,29022,таяз/сн,12,2,1,4,1,20,26,46
7986,29675,титықта/ет,12,-,6,4,1,23,23,46
7987,29876,толқыт/ет,4,-,6,5,-,15,31,46
7988,30799,түкірік/зт,1,-,5,1,1,8,38,46
7989,31044,түшкір/ет,12,-,8,7,6,33,13,46
7990,31589,украиналық/зт,-,46,-,-,-,46,-,46
7991,32314,үлбіре/ет,26,-,4,2,5,37,9,46
7992,32503,үстеме/зт,5,26,-,2,1,34,12,46
7993,32629,фарфор/зт,31,-,8,3,-,42,4,46
7994,33059,хал-ахуал/зт,5,11,2,6,-,24,22,46
7995,33169,химик/зт,38,-,-,2,-,40,6,46
7996,33299,цензура/зт,6,1,-,-,6,13,33,46
7997,34024,шегеле/ет,1,-,9,3,-,13,33,46
7998,34045,шегіртке/зт,16,-,8,12,2,38,8,46
7999,34238,шиқылда/ет,2,-,12,2,1,17,29,46
8000,34333,шоқтық/зт,10,-,1,1,-,12,34,46
8001,34897,шырышты/сн,42,-,-,3,-,45,1,46
8002,35072,ылғалды/сн,26,-,10,4,-,40,6,46
8003,35094,ымыра/зт,5,4,1,6,-,16,30,46
8004,9,абайтану/зт,27,-,-,4,-,31,14,45
8005,495,азу/зт,25,-,4,2,3,34,11,45
8006,567,айқара/үс,6,-,8,8,-,22,23,45
8007,1526,антропология/зт,35,1,-,-,-,36,9,45
8008,2295,асылы/мд,2,-,10,8,-,20,25,45
8009,2483,аттестация/зт,3,10,-,1,-,14,31,45
8010,3021,әдепсіз/сн,41,-,2,-,2,45,-,45
8011,3335,әмиян/зт,9,-,7,11,1,28,17,45
8012,3760,бадам/зт,6,-,39,-,-,45,-,45
8013,3789,базарлық/зт,26,-,4,4,-,34,11,45
8014,3974,бақыр/зт,3,-,25,1,4,33,12,45
8015,3994,баладай/сн,13,-,8,5,-,26,19,45
8016,4247,басқатырғыш/зт,45,-,-,-,-,45,-,45
8017,5357,бөлтірік/зт,19,-,8,8,-,35,10,45
8018,6117,бірауыз/сн,14,6,5,11,1,37,8,45
8019,6262,біте/зт,3,-,10,4,10,27,18,45
8020,6841,гитара/зт,14,-,5,9,11,39,6,45
8021,6962,графит/зт,45,-,-,-,-,45,-,45
8022,7124,ғарыштық/сн,20,13,-,4,-,37,8,45
8023,7511,дәме/зт,-,-,7,4,7,18,27,45
8024,7537,дәнеме/ес,5,-,21,2,2,30,15,45
8025,8847,екпінде/ет,2,-,1,4,1,8,37,45
8026,9128,ептеп/үс,3,-,34,7,1,45,-,45
8027,9341,еселен/ет,22,-,3,4,1,30,15,45
8028,9783,жайсыз/сн,10,-,1,3,8,22,23,45
8029,10082,жаназа/зт,14,1,2,3,3,23,22,45
8030,10113,жандарм/зт,12,-,-,-,27,39,6,45
8031,10381,жарма/зт,22,2,5,1,1,31,14,45
8032,10575,жауаптылық/зт,3,7,-,2,2,14,31,45
8033,10628,жаһан/зт,3,-,2,11,2,18,27,45
8034,11251,жомарттық/зт,6,-,6,5,3,20,25,45
8035,11872,жымыңда/ет,11,-,4,1,1,17,28,45
8036,12092,заңғар/сн,25,-,4,4,2,35,10,45
8037,12160,зауық/зт,4,-,14,2,10,30,15,45
8038,12286,зиянкес/зт,27,-,-,2,5,34,11,45
8039,12344,зула/ет,15,-,12,8,1,36,9,45
8040,13724,кемсітушілік/зт,-,28,-,-,-,28,17,45
8041,13751,кендір/зт,22,-,2,-,-,24,21,45
8042,14285,коалиция/зт,19,1,-,1,4,25,20,45
8043,15862,қабыршақ/зт,35,-,4,6,-,45,-,45
8044,15971,қазақ-орыс/зт,34,-,-,2,1,37,8,45
8045,16543,қанқұйлы/сн,5,-,-,4,1,10,35,45
8046,16657,қаптал/зт,8,-,7,7,1,23,22,45
8047,16735,қарақат/зт,17,-,7,13,1,38,7,45
